"ENGLP_2016","Proficiency","AGE","Age","SEX_ABS","Sex","STATE","State","REGIONTYPE","Geography Level","ASGS_2016","Region","TIME","Year","Value","Flag Codes","Flags"
"3","Speaks other language and speaks English: Well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2011","2011",136,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2016","2016",197,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2006","2006",19,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2011","2011",45,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2016","2016",43,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2006","2006",45,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2011","2011",48,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2016","2016",64,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2006","2006",3,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2016","2016",3,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2006","2006",8,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40104","Campbelltown (SA)","2016","2016",3,,
"1","Speaks English only","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",876,,
"1","Speaks English only","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",843,,
"1","Speaks English only","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",702,,
"1","Speaks English only","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",871,,
"1","Speaks English only","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",804,,
"1","Speaks English only","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",696,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",204,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",219,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",252,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",196,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",253,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",270,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",45,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",87,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",111,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",45,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",60,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",127,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",9,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",24,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",18,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",22,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",26,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",27,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",3,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2006","2006",3,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2011","2011",5,,
"5","Speaks other language and speaks English: Not at all","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40105","Norwood - Payneham - St Peters","2016","2016",8,,
"1","Speaks English only","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",732,,
"1","Speaks English only","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",634,,
"1","Speaks English only","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",562,,
"1","Speaks English only","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",785,,
"1","Speaks English only","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",631,,
"1","Speaks English only","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",526,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",139,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",192,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",219,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",148,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",187,,
"2","Speaks other language and speaks English: Very well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",217,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",25,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",54,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",83,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",27,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2011","2011",51,,
"3","Speaks other language and speaks English: Well","A35","35 - 39","2","Females","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2016","2016",63,,
"4","Speaks other language and speaks English: Not well","A35","35 - 39","1","Males","4","South Australia","SA3","Statistical Area Level 3","40106","Prospect - Walkerville","2006","2006",7,,
